scorer,,,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert,Sievert
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img089444.png,1127.7765784143926,725.9001608810486,1063.2952420200497,746.6263047220874,1111.3272579056315,773.2742039462801,1040.9241661281349,747.613263952613,1106.063475342828,792.0264293262676,,,1127.118605594042,753.2060329255918,1066.914092531977,772.6162311259296,1058.3604458674215,828.5439208557168,1061.6503099691736,798.9351439399471,1062.9662556098745,853.2179016188581,1075.1387527863576,873.9440454598969,,,,,,,,,1011.6443756225405,839.7294588016742,982.0355987067708,832.1627713676442,955.3876994825781,824.2670975234389,1039.2792340772587,768.9973806140023,1034.3444379246305,796.6322390687205,1029.080655361827,816.3714236792337,1136.001238668773,780.5119049701349,1138.96211636035,795.9742662483702,1136.001238668773,827.8859480353664,928.4108138482102,809.7916954757293,1099.812733549499,740.3755629287582,,,,,163.91751655701626,265.00895276097907,1109.1418161664224,276.3971973345862,189.5410668476327,835.844712013045,,,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img101847.png,957.8880044556869,527.5504954630898,1003.7170205688737,597.3079359185599,1033.323376111021,575.8129106619325,1021.1563806827412,609.4749313468396,1054.8184013676484,576.2184771762085,970.4605663982426,564.0514817479288,,,1030.484410511089,590.8188716901441,1090.9138211382115,643.5425185460227,1055.2239678819244,614.3417295181515,1112.003279880563,663.4152777455463,,,,,,,1110.8915365157457,701.4441190349105,1116.5694677156096,722.533577777262,1119.0028668012656,743.6230365196135,1114.5416351442295,760.251263604929,1107.6470044015377,778.9073232616245,989.6271487472249,630.8755455508883,1012.3388735466802,651.1538712646878,1037.8895639460675,684.815891949595,,,1072.3627176595267,588.6966280661854,1101.9690732016738,601.6747565230171,1082.9074470307023,810.9470778894276,1008.2832084039203,563.9570706953501,,,,,171.61270102241843,263.83486495663954,1118.612123837213,280.6953888049733,183.78974602399344,836.1559800306649,1112.0552534517494,836.155980030664,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img114580.png,981.3174908913695,317.7904744223465,956.5779335205341,373.3530868781571,1012.1405459763448,371.3252543067772,951.3055688349464,392.0091465348526,1020.6574427761404,386.73678184926473,953.3334014063262,338.068800136146,1007.2737478050328,338.068800136146,983.7508899770255,390.7924469920247,984.9675895198534,465.01111910453074,982.5341904341975,427.2934332768637,984.5620230055774,482.85604573267426,980.5063578628176,494.21190813240196,974.8284266629537,505.97333704640573,970.7727615201939,516.1124999033054,963.8781307775018,541.2576237884168,969.1504954630897,560.7248164736643,984.9675895198533,582.2198417302917,1002.8125161479968,595.6035367013993,1025.1186744331762,612.231763786715,934.6773417496305,390.3868804777486,935.4884747781824,426.07673373403566,920.0769472356949,454.46638973335496,1029.579906090212,392.82027956340454,1030.79660563304,418.7765364770679,1039.3135024328358,460.1443209332188,1057.9695620895313,636.5657546432742,982.1286239199212,346.18013042166575,,,,,168.35857259608613,267.29797797584536,1126.5983374966822,262.61449912908586,187.09248083670306,836.8090057418149,1125.6616417273303,841.4924845885746,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img123038.png,1011.4355573089507,317.6596009994353,976.5568370812157,386.20034191207753,1039.014080279718,377.2778785980058,964.389841652936,398.36733734035727,1036.986247708338,391.0671400833894,,,1028.0637843942663,338.74905974178677,1000.485261423499,394.71723871187334,1013.8689563946067,464.0691126530676,1005.7576261090869,427.97369288250445,1009.4077247375708,479.48064019555517,1000.890827937775,493.67546819521476,990.7516650808752,499.75896590935463,,,982.6403347953554,521.253991165982,995.6184632521872,545.1824155082654,1013.0578233660547,561.405076079305,1036.1751146797862,577.2221701360686,1053.6144747936537,592.2281311642803,,,961.95644256728,414.99556442567274,950.6005801675523,437.7072892251282,1056.4534403935854,378.4945781408337,1062.1313715934493,412.5621653400168,,,1084.0319633643528,614.5342894494596,1000.485261423499,352.94388774144636,,,,,167.6629184802107,267.17468791074475,1132.4595609126918,261.55451329463335,183.58674655919333,834.8123241380105,1111.8522539869496,847.9260649089373,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img153530.png,352.8396741779025,798.7746366217232,275.7820364654645,771.6016801652319,273.7542038940846,826.3531595924906,258.342676351597,761.4625173083322,251.04247909462913,831.6255242780783,314.7164218359595,774.8462122794399,320.79991955009933,823.1086274782826,255.50371075166504,801.6136022216551,170.74030926798324,783.3631090792355,216.56932538117005,794.7189714789633,160.6011464110835,759.8402512512282,161.41227943963548,738.3452259946007,169.52360972515527,726.178230566321,,,171.9570088108112,704.6832053096936,165.46794458239538,685.2160126244461,158.16774732542757,667.3710859963026,155.73434823977163,641.8203955969152,167.9013436680513,621.9476363973916,268.4818392084967,758.2179851941243,241.7144492662814,749.7010883943285,212.10809372413416,726.583797080597,261.99277498008087,848.2537513633939,192.64090103888668,834.8700563922862,,,207.2412955528223,630.4645331971875,303.7661259505078,797.5579370788953,,,,,176.3854654737949,267.42416948810745,1134.6252375208126,267.42416948810757,172.6386823963872,844.4287634088923,1114.0179305950703,840.6819803314847,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img169383.png,983.3257679484502,416.9615495888546,1046.9997106897804,365.8601687900799,995.8983298910059,345.17627656200443,1066.466903375028,357.7488385045601,994.6816303481778,323.681251305377,1019.8267542332892,401.9555885606429,980.8923688627942,375.9993316469796,1032.8048826901208,340.30947839069256,1064.439070803648,264.8741067353585,1046.1885776612285,302.5917925630255,1074.9838001748237,248.65144616431888,,,,,,,,,,,1099.7233575456592,336.2538132479326,1106.212421774075,355.7210059331801,1111.484786459663,375.59376513270365,1069.30586897496,352.4764738189723,1081.4728644032398,339.9039118764166,1099.7233575456594,312.32538890564933,984.9480340055542,326.92578341958495,987.38143309121,302.99735907730155,989.814832176866,277.0411021636382,1114.7293185738708,409.2557858176108,1014.5543895477015,369.1047009042878,,,,,172.75104915610257,274.6617401022899,1130.0541254337684,269.9782612555301,179.30791954156606,847.9195509456672,1107.573426969322,843.2360720989074,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img172602.png,,,389.32789987081605,482.294876733734,343.4988837576292,513.5234983329851,385.6778012423322,458.3664523914506,326.0595236437617,500.1398033618775,405.9561269561316,516.768030447193,363.7772094714287,543.5354203894084,351.610214043149,480.26704416235407,301.72553278720227,427.9489638207514,327.2762231865896,451.4718216487588,287.93627130181864,410.9151702211598,272.1191772450551,394.69250965012026,261.9800143881553,388.6090119359804,,,241.70168248590193,378.46984907908075,227.50685448624228,357.3803903367293,224.26232237203436,333.4519659944459,230.3458200861742,309.5235416521625,237.646017343142,293.7064475953989,380.8109968825663,454.7163537629668,363.77720328297477,419.02650050667967,337.41537985503544,380.49768165046066,314.70365505558004,501.3565029047056,291.99193025612465,482.70044324801006,258.7354760854935,461.6109845056586,253.05754488562962,268.15575719601156,377.16089825408244,509.06226667594933,,,,,168.58124794610168,269.74401227576567,1130.5678030705267,272.5540995838214,178.8849014089729,848.6219977352544,1111.8338876834882,843.9385188884947,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img232721.png,349.6711362774903,456.2054937999428,335.47630827783064,399.02061528702825,283.158227936228,420.5156405436557,337.0985743349346,377.12002351612483,264.0966017652565,406.32081254399606,353.32123490597417,425.7880052292436,,,300.5975880500955,393.3426840871644,270.9912325079483,303.30691791789474,287.2138930789879,344.2691358597697,273.8301981078802,288.3009568896831,,,,,,,,,,,,,273.8301981078802,423.3546061435876,284.78049399333196,435.9271680861433,356.9713335344581,379.1478560875048,353.32123490597417,343.8635693454937,349.2655697632143,313.4460807747945,,,245.44054210856098,363.73632854501716,,,299.38088850726757,454.9887942571148,319.25364770679107,424.97687220069156,,,,,163.673608942085,266.02739532178634,1133.6517864554119,267.1821312473974,171.7567604213627,846.8595659041712,1124.4138990505232,838.7764144248935,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img277497.png,243.96881638083744,653.1546231618358,182.32270621088702,707.9061025890944,239.10201820952557,728.1844283028938,167.7223116969514,713.5840337889582,230.1795548954538,741.5681232740014,199.76206632475458,677.0830475041191,246.8077819807694,694.9279741322628,193.67856242216087,737.1068916169572,164.8833399085656,793.886203615597,180.2948674510532,758.1963503593092,160.01654173725373,820.2480270435366,,,,,,,,,,,,,,,,,,,139.73821602345424,745.2182219024794,,,250.45787442079939,750.8961531023384,248.43004184941944,784.1526072729696,232.20738127837987,819.4368940149814,,,214.36245465023632,691.2778755037696,,,,,173.6410583796991,280.84975968208084,1141.6418471363195,297.93212654249186,170.79399723629726,853.1090495058477,1120.2888885608058,853.1090495058478,864.5456844213635,442.77378160509414,1093.1912394931403,502.97829466715916,1043.185305146507,738.2035779424402,803.0252257185978,684.2498066737046,990.5474795184723,425.99547468615805,1114.5753561545296,631.6119810456696,911.5907410764198,763.8645179361074,784.2730003386102,548.0494328611641
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img294787.png,346.5292229588888,728.4518536930755,277.442076822093,753.1258344562168,313.630581941367,794.2491357281191,254.08404169965246,753.454820866392,308.03781296838827,814.9752795691579,305.73490809716174,729.1098265134258,339.62050834520926,765.627318042875,278.1000496424434,787.6694075246146,221.1854006821306,826.4898039252904,250.13620477754984,811.6854154674056,195.52446068846356,827.8057495659914,,,,,,,,,185.654868383207,781.7476521414608,177.75919453900178,752.7968480460415,181.3780450509292,732.0707042050028,200.78824325126706,708.7126690825622,251.1231640080755,748.5200247137636,232.69992503826325,752.7968480460415,203.74912094284403,762.9954267614733,312.3146363006661,824.8448718744144,293.56241092067864,841.9521652035257,255.39998734035333,866.2971595564918,230.72600657721193,695.2242262653783,308.03781296838827,754.4417800969176,,,,,174.86456403310981,281.59289002516994,1139.661206465591,289.08645617998525,166.43429853573173,849.230515532803,1115.30711288923,853.913994379562,866.5225623293342,440.75463244451663,1093.2342438096123,504.023008671571,1042.5384295251135,736.8181631121735,802.8486195880038,685.3112157991228,991.0314822120629,425.3431049020291,1114.3237025519638,630.5597611256799,912.3515784425209,763.5855530543888,783.786993417032,549.040891756206
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img300479.png,389.04290300372077,765.3870367362094,307.52403363424685,728.0749174228184,306.3073340914189,788.0987615356648,285.62344186334343,711.8522568517789,287.2457079204474,796.6156583354607,352.1363502046057,734.1584151369583,348.0806850618458,785.259795935733,296.9793042630712,754.8423073650338,226.81629729332496,765.3870367362094,268.1840817494759,758.0868394792417,210.99920323656136,768.6315688504174,197.61550826545368,783.231963364353,,,,,,,,,185.04294632289805,784.448662907181,174.4982169517223,763.7647706791055,174.0926504374463,738.6196467939941,,,274.26757946361573,722.8025527372306,240.6055587787086,726.0470848514385,302.251668948659,810.4049198208443,285.62344186334343,820.138516163468,257.63935237830015,829.8721125060918,187.07077889427796,712.6633898803308,328.61349237659834,756.0590069078617,,,,,173.69926099779408,281.76631837594334,1140.2132307342877,292.1589417064432,163.30663766729415,852.2058656278283,1119.4279840732877,847.5869219253838,865.3082886604319,442.0112351380411,991.0339080859887,424.5718750241736,1092.425536654986,502.84621227943956,1114.7316949401654,630.5996642763763,1041.7297223704873,738.0747905595135,912.7595708307226,764.4366139874528,803.6621784904814,684.9455771893588,784.6005523195099,548.6752283926264
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img338690.png,,,846.5962823386591,404.9983142954037,893.8316293256864,388.4525995315862,840.7252222611754,420.7434299577461,906.3743485821287,393.5230605075948,835.1210285508502,374.84241480651053,882.0895091707191,362.0328291829099,870.8811217500686,401.26218515518684,926.656192486163,463.70891507023987,889.0280347168361,433.01928284703,950.6741655304143,473.04923792078205,972.5572076373986,477.58596616247394,989.9035215026911,478.6534316311073,1005.1149044307169,478.1196988967906,1024.0624164989595,465.84384600750667,1032.6021402480264,448.49753214221414,1042.209329465727,431.41808464407995,1047.2797904417357,410.3356416385706,1050.749053214794,384.71647039136934,836.1884940194835,436.48854562008853,865.2769280397433,488.5274872159661,933.5947180322801,525.3550458838179,912.5122750267707,394.3236596090698,936.5302480710218,409.80190890425393,963.4837511540148,424.479559097963,1044.6111267701522,345.7539807862508,861.2739325323681,373.2412166035605,,,,,174.48222806875478,283.6533449418586,1137.9422700500227,290.4917837256374,168.40361581650703,858.0822027792707,1129.584178203182,855.8027231846779,866.0558412778369,282.5487856426116,1091.4115322478615,348.6750540878305,1042.0635707215788,580.6104531816226,800.9165320631437,522.7088449907842,988.4387858630182,270.0473020559533,1112.7956489092508,474.67684918493916,911.7849522921922,603.968488304063,782.4932930933312,389.14038253938236
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img374450.png,1014.5063723247695,690.1661371507178,1048.6652673210378,758.4839271432544,1087.0940241918397,715.2515756636022,1040.9261426734458,774.4959091727552,1107.9096008301908,704.8437873444268,1019.0431005664614,729.9292258573114,1055.070060132838,691.7673353536678,1080.155498645723,744.6068760510203,1138.065500319084,786.2380293277224,1111.3788636032493,769.1585818295882,1155.9455469186933,795.0446194439478,,,,,,,,,,,1067.3459130221222,833.7402426819081,1042.2604745092376,838.0101045564415,1006.7672476771776,843.3474318996085,1049.465866422513,777.1645728443386,1055.6037928671549,802.5168777243815,,,,,1121.252919188108,720.3220366396108,1143.402827662251,723.2575666783526,975.2770163524926,846.016095571192,1041.9936081420792,713.6503774606522,,,,,169.9328680127056,282.90093461031523,1136.4468377491992,289.8293501639818,178.01601949198331,854.4952177878114,1130.6731581211436,861.423633341478,866.850998861024,282.92479879672175,1090.8907441903477,348.064108011415,1043.1877147149412,580.9864663357328,801.3827032361555,524.0718173754199,986.9310385749787,270.0943287998883,1113.2618200822626,472.7499574678228,912.2511234652042,603.6865286378229,783.2884506765184,390.8323413341934
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img424072.png,,,992.0677565623678,759.5845621648655,,,993.0547157928934,743.4642280662797,1050.9563239837319,701.3539675638518,,,,,1033.8490306546205,728.3308531982198,1096.0274621777369,808.9325236911482,1073.656386285822,751.359901910485,1092.7375980759846,841.83116470867,1072.0114542349459,866.5051454718115,,,,,,,,,,,,,,,1011.1489683525305,784.2585429280068,1018.7156557865604,800.7078634367678,1015.7547780949835,828.3427218914861,,,1096.0274621777369,762.8744262666177,1113.4637419170233,789.193339080635,,,,,,,,,174.11827649890483,275.0364631935921,1147.813187542329,289.27176891060117,175.54180707060573,854.4134058758634,1135.0014123970207,864.3781198777699,905.6845885621622,267.58373063610884,1126.6724704103008,346.079426224701,1064.175897489447,576.0668145734426,826.6889203902031,501.57089965178494,1027.6778989036684,261.08408705234007,1141.1716753279388,474.07240756660934,931.1831903138705,590.0660469077137,817.1894413062333,368.57819247620836
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img441420.png,980.1494688556613,728.0291350708214,985.4132514184648,785.9307432616599,1032.458308073521,757.6379119865911,986.0712242388153,797.1162812076174,1064.3699898605173,760.9277760883433,977.1885911640843,761.2567624985186,1016.0089875647601,729.0160943013472,1027.5235119208928,785.9307432616599,1072.5946501148978,848.4381611949515,1048.5786421721068,819.4873570995322,1085.096133701556,857.3207942696823,,,,,,,,,,,,,,,,,988.703115520217,807.9728327433995,998.5727078254736,828.0410037640879,1007.4553409002044,849.4251204254771,1051.8685062738589,742.1755507083559,1077.2004598573508,759.6118304476424,1097.2686308780392,777.3770965971042,,,1001.5335855170506,752.3741294237876,,,,,168.62205966666778,281.80474731658296,1143.2191808824389,286.42369101902733,172.0862674435011,855.7085023453012,1127.0528779238834,863.7916538245789,903.8057196785098,269.462288335538,1126.4617360160282,346.11435953370005,1064.8156258460776,573.6371740425302,827.9647815088998,503.87973358705995,1029.1257725897906,262.1620910785702,1141.4676970442397,473.86781153063674,931.7898091635532,589.4542680992937,817.8256186520001,369.63721736170737
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img501919.png,,,,,,,1005.5240491053814,705.4406225584617,1087.4484849891314,688.4068289588702,,,,,1051.3530652185682,715.9853519296373,1079.3371547036115,797.0986547848353,1060.27552853264,746.4028405003367,1084.6095193891995,825.8938772984305,1079.7427212178875,854.2835332977498,,,,,,,,,,,,,,,1007.1463151624854,752.0807717002004,1015.2576454480052,776.4147625567598,1014.4465124194533,807.643384156011,1098.398780874583,728.152347357917,1117.4604070455546,755.7308703286844,1126.3828703596264,785.3372258708316,,,,,,,,,176.977380794059,276.4896768265331,1141.77402322654,289.6034175974599,179.7874681021148,861.9245326714853,1138.0272401491325,866.6080115182447,905.1403463987066,268.77017165223987,1125.3629636505689,346.2333758789539,1064.9335530234464,574.16175690206,828.0827086862686,501.97091736093387,1027.2158671957795,262.28110742382404,1140.7744911930565,472.77012833306264,933.5300023980258,589.9788509588236,816.7268462865409,369.7562337069612
labeled-data,Basler_acA1440-220um__40264738__20230913_095156139,img502831.png,,,,,,,1006.1189942467632,703.9707588830679,1086.3916783295165,685.8765063234308,,,,,1047.2422955186655,716.1432560595509,1073.561208332683,813.5232334714156,1061.3887111561999,758.5825029721541,1080.4699229463627,850.0407250008649,,,,,,,,,,,,,,,,,1009.0798719383401,756.937570921278,1012.6987224502676,785.559388606522,1014.3436545011436,813.5232334714156,1105.472890119679,734.8954814395383,1123.8961290894913,768.1231088672355,1127.5149796014189,802.6666819356334,,,,,,,,,171.65204001638097,282.01587302679803,1141.6302175297076,285.4800808036312,171.65204001638097,857.0743639811274,1133.5470660504297,857.0743639811272,905.1864380032953,267.72850633929744,1125.8146217694334,348.03067616594336,1064.5740781137592,574.7423576462215,828.1288002908573,503.36265113364743,1029.289791371748,262.0505751394336,1140.820582797645,472.1340295343962,931.5482614312346,590.1538851887092,816.3673713768535,367.90343536546686
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img026464.png,310.6398768497676,845.3434947746243,375.9360856482018,811.6814740897171,,,,,,,343.8963310203987,836.0154649462766,309.0176107926636,805.1924098613013,375.9360856482018,767.8802410402793,443.6656935322921,706.6396973846049,409.59810633310894,733.4070873268203,466.3774183317475,692.0393028706693,486.65574404554695,678.2500413852857,504.9062371879665,666.083045957006,525.590129416042,654.3216170430023,545.0573344781974,643.3713211575504,569.3913253347567,633.2321583006506,596.969848305524,625.9319610436828,621.7094056763594,620.2540298438189,656.5881259040946,627.1486605865107,409.5981187100168,796.6754635538744,453.3993022518237,765.8524084688992,496.3893527650786,735.029353383924,343.08521036875453,725.2957570413002,393.7810246532532,679.4667409281134,436.36550865223217,639.3156560147904,686.6000479605177,659.1884152143139,347.1408755115144,797.4865965824264,,,,,197.6263863088089,267.7309954883492,1143.3551093843025,261.95731586029365,195.31691445758673,830.0873912609565,1136.426693830636,839.3252786658453,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img066471.png,1027.4929725209047,435.10478732560046,1112.4883116932656,384.60755640555067,1063.4909985233164,349.60947556987264,1134.987077944773,361.1088449873097,1073.490450190653,317.6112302343956,1077.9902034409545,409.60618557389216,1039.4923145217085,381.6077209053497,1109.4884761930648,344.6097497362043,1158.9857619463808,300.61216239992336,1136.4869956948735,322.11098348469704,1187.9841717816569,281.61320423198384,1198.983568615727,267.61397189771264,,,,,,,1141.4867215285417,238.1155894790697,1110.9883939431652,236.61567172896923,1078.990148607688,237.11564431233603,1041.9921774385427,237.61561689570289,1136.9869682782403,386.607446739018,1171.9850491139184,367.1085159877117,1202.483376699295,330.6105174019331,1069.4906695237185,311.6115592339936,1100.4889696924618,284.6130397321848,1136.9869682782403,264.61413639751163,1001.9943707691964,244.61523306283848,1077.4902308575877,369.108406321179,,,,,213.80235596959199,273.77086980910667,,,234.58760263059187,848.8293607634362,1184.9352694085298,822.270434474381,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img102955.png,,,,,272.3447829961564,320.72411953270614,,,271.8448104127896,337.72318736717835,,,264.845194245654,282.2262306134603,239.3465924939457,342.7229132008467,252.84585224485008,410.7191845387355,244.346318327614,371.2213504527559,261.3453861620862,438.71764920727793,268.3450023292218,456.21668962511694,274.34467332962373,473.71573004295595,280.8443169133925,498.2143866279306,287.3439595435393,532.7124872512653,293.8436031273081,554.211308336039,299.3433015443432,578.7099649210136,305.842945128112,605.2085118394556,313.3425338786144,635.2068668414653,,,207.34834811209066,403.21958815925655,215.8478820293268,438.7176415783014,297.8433857014868,338.7231249049355,309.3427551189239,373.22123315724673,320.34215195299413,415.2189301600604,332.3414930001759,685.2041251781475,243.34637411450234,302.22513394813336,,,,,,,1180.4396361771762,263.9969991155649,240.48459272973804,847.1386415491721,1178.130164325954,826.3533948881721,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img132032.png,261.6907451459447,493.92619251626024,271.1902242299144,401.93123717676366,213.19340455936225,411.9306888441003,271.1902242299144,369.43301925791974,204.19389805875932,383.93222417555785,270.6902516465476,440.92909867937635,227.69260947700027,450.4285777633461,240.69189664453785,384.93216934229144,230.19247239383446,299.93683779890694,234.69222564413593,342.4345073850874,230.19247239383446,270.438455380264,239.69195147780422,254.93930529589227,,,,,,,294.1889630647886,245.43982621192254,334.6867423175018,239.94012779488736,365.6850424862452,234.9404019612191,398.6832329884559,229.9406761275508,292.68904531468814,397.43149155543864,295.6888808148891,353.9338768025245,288.6892646477535,300.9367829656406,,,198.69419964172423,354.43384938589134,192.19455605795542,308.436371716143,442.1808477413701,225.94089546061616,245.69162247820617,419.4302852235791,,,,,,,1195.5341399472093,249.2873111456014,241.72226539243792,847.4405206121528,1194.3794040215982,827.8100098767641,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img147138.png,268.94582472751466,839.684128936437,291.65754952697006,770.3322549952428,235.68937055688355,769.9266884809667,292.87424906979805,748.4316632243393,234.87823752833157,748.4316632243393,290.8464164984181,804.8054087087019,241.3673017567474,806.0221082515299,265.70129261330675,742.7537320244755,257.9955288420629,634.0619061985102,260.8344944419949,677.8630897403172,251.91203112792311,607.294516256295,246.23409992805927,584.9883579711155,240.1506022139194,563.4933327144881,234.8782375283315,541.5927409435847,229.60587438985712,509.55301106959695,225.14464273282124,479.54108901317375,221.90011061861333,452.7736990709584,220.68341107578536,420.7339444431552,223.1168101614413,391.93872192955996,321.66947158339326,727.3422044819876,316.8026734120814,669.751759454797,303.82454495524973,602.0221515707068,224.217943377359,724.164136198958,218.02946023877539,677.4295809881282,212.16651272887609,622.3004772845063,231.63370541412363,360.3045338160328,262.8623270133748,776.4157527093826,,,,,216.28747820760157,279.48648941084565,1199.818036027121,243.8920501754726,233.14800205593625,851.80760091166,1192.3244698723058,824.6434236004543,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img155425.png,81.25781981979404,475.3857053012325,191.75176074386334,477.3855956347,167.75307674225553,410.38926946354485,232.7495125799433,458.88661005012733,209.25080116170236,397.88995487937416,146.25425565748188,479.38548596816725,132.25502332321065,434.88792604851943,202.75115757793358,438.8877067154541,261.7479224152194,418.88880338078104,234.74940291341068,428.3882824647508,276.74709991622433,412.8891323803791,286.24657900019406,408.38937913007766,294.89640346234626,402.6729263369482,303.54622792449845,394.2119140129778,316.24493400220376,378.39102412806767,334.6389341623327,353.7805985914425,351.24301483788184,329.89368354148525,374.241753672756,303.8951092064101,400.7403005911979,281.3963429549028,194.75159624406427,504.3841151365086,248.24866266431502,488.38499246877006,295.7460580841638,480.88540371826764,,,221.25014316250622,400.88979037957495,247.24871749758137,391.3903112956052,438.73821692707696,260.89746703686285,171.2528848258233,445.8873228825896,,,,,223.25003349597353,273.3967816210335,1190.4212363506215,245.37616100157956,225.06200253973935,845.8388423193533,1185.8022926481772,830.827275286409,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img181489.png,,,1139.4908559936955,288.76724925879495,1125.6734267663364,338.1152107850777,,,,,1162.8488911161362,294.36001823177367,1156.5981493228069,335.48331950367594,1115.8038344610798,304.88758335738066,1029.9751750172115,282.4423599668918,1074.9930581018466,293.39265585234347,1004.8300511321003,274.73659619564796,981.3071933040928,267.8419654529561,956.1620694189816,259.3250686531604,932.2336450766982,251.21373836764056,898.1660578775152,244.3191080117271,869.7764018781959,241.48014241179519,836.9255142218408,239.04674332613925,805.2913261083136,237.4244772690353,776.0905370804422,235.80221121193134,1090.81015215861,265.8141328815762,1054.714732388047,250.4026053390886,1023.8916773030718,236.20777733942896,1077.0208906732264,349.36083482243004,1034.4364066742476,345.30516967967014,987.7962575325087,333.13817425139047,737.9672847384992,241.4801420250168,1152.4562623285606,314.8876811089709,,,,,236.5364349696294,262.1467801295088,1188.2193366311835,247.15964781987788,239.34652227768515,855.0752021292762,1186.3459450924797,833.531199434182,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img192240.png,1278.7270144613437,664.6589583955472,1196.9758498023127,645.0913879812265,1209.1483469787959,714.8365069383727,1159.800385452513,641.1435510591239,1168.0250457068935,736.5496100099372,1228.2295587689582,649.6971977236794,1235.1382733826379,699.7031320703126,1186.7772710868808,683.2538115615516,1137.1003231504228,697.0712407889108,1163.4192359644403,690.8204989955817,1123.2828939230637,707.2698195043426,1114.0712744381576,716.1524525790735,1108.4785054651788,724.7060992436292,1094.9900626479948,737.2075828302875,1079.8566877799349,743.1293382134414,1054.1957477862677,743.4583246236166,1031.8246718943528,731.2858274471336,1016.6912970262929,708.5857651450435,1009.4535960024381,679.6349610496243,,,,,,,1213.4251703110735,735.8916371895866,1183.1584205749534,759.5786587222024,1149.9307931472563,783.9236530751685,1012.414473694015,629.9580131131663,1207.5034149279195,677.3320561783978,1286.460153369972,663.8436133612138,,,225.56409083950467,267.88112597678463,1182.8671671171705,249.14721058974615,235.86774430237585,853.3159818217368,1181.8024760982498,819.1470858771918,,,,,,,,,,,,,,,,
labeled-data,Basler_acA1440-220um__40264738__20230913_103942722,img210087.png,273.9187519335107,510.0315272300751,266.8601693396379,430.0351362453273,210.9324796098507,444.83952470321253,,,,,273.76888395331747,461.94681803232345,232.64558268141514,475.1062744393324,232.64558268141508,417.2046662484961,229.02673248323362,336.9320022454785,228.03977325270796,374.76543941562863,236.92240632743886,315.5478855840893,251.06882196497327,296.1376873837513,264.88625119233245,281.6622853360417,,,,,340.22413535750684,264.2259955568876,373.45176278520387,262.2520770958363,404.3764853416744,257.97525376355844,430.6953981556919,250.73755273970363,286.92833690912136,418.52063196893357,296.4689428042027,377.72631710720646,306.009548699284,336.2740294251289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
